48013	2
48014	2
48015	2
48016	2
48017	2
48018	2
48019	2
48020	2
48021	2
48022	2
48023	2
48024	2
48025	2
48026	2
48027	2
48028	2
48029	2
48030	2
48031	2
48032	2
48033	2
48034	2
48035	2
48036	2
48037	2
48038	2
48039	2
48040	2
48041	2
48042	2
48043	2
48044	2
48045	2
48046	2
48047	2
48048	2
48049	2
48050	2
48051	2
48052	2
48053	2
48054	2
48055	2
48056	2
48057	2
48058	2
48059	2
48060	2
48061	2
48062	2
48063	2
48064	2
48065	2
48066	2
48067	2
48068	2
48069	2
48070	2
48071	2
48072	2
48073	2
48074	2
48075	2
48076	2
48077	2
48078	2
48079	2
48080	2
48081	2
48082	2
48083	2
48084	2
48085	2
48086	2
48087	2
48088	2
48089	2
48090	2
48091	2
48092	2
48093	2
48094	2
48095	2
48096	2
48097	2
48098	2
48099	2
48100	2
48101	2
48102	2
48103	2
48104	2
48105	2
48106	2
48107	2
48108	2
48109	2
48110	2
48111	2
48112	2
48113	2
48114	2
48115	2
48116	2
48117	2
48118	2
48119	2
48120	2
48121	2
48122	2
48123	2
48124	2
48125	2
48126	2
48127	2
48128	2
48129	2
48130	2
48131	2
48132	2
48133	2
48134	2
48135	2
48136	2
48137	2
48138	2
48139	2
48140	2
48141	2
48142	2
48143	2
48144	2
48145	2
48146	2
48147	2
48148	2
48149	2
48150	2
48151	2
48152	2
48153	2
48154	2
48155	2
48156	2
48157	2
48158	2
48159	2
48160	2
48161	2
48162	2
48163	2
48164	2
48165	2
48166	2
48167	2
48168	2
48169	2
48170	2
48171	2
48172	2
48173	2
48174	2
48175	2
48176	2
48177	2
48178	2
48179	2
48180	2
48181	2
48182	2
48183	2
48184	2
48185	2
48186	2
48187	2
48188	2
48189	2
48190	2
48191	2
48192	2
48193	2
48194	2
48195	2
48196	2
48197	2
48198	2
48199	2
48200	2
48201	2
48202	2
48203	2
48204	2
48205	2
48206	2
48207	2
48208	2
48209	2
48210	2
48211	2
48212	2
48213	2
48214	2
48215	2
48216	2
48217	2
48218	2
48219	2
48220	2
48221	2
48222	2
48223	2
48224	2
48225	2
48226	2
48227	2
48228	2
48229	2
48230	2
48231	2
48232	2
48233	2
48234	2
48235	2
48236	2
48237	2
48238	2
48239	2
48240	2
48241	2
48242	2
48243	2
48244	2
48245	2
48246	2
48247	2
48248	2
48249	2
48250	2
48251	2
48252	2
48253	2
48254	2
48255	2
48256	2
48257	2
48258	2
48259	2
48260	2
48261	2
48262	2
48263	2
48264	2
48265	2
48266	2
48267	2
48268	2
48269	2
48270	2
48271	2
48272	2
48273	2
48274	2
48275	2
48276	2
48277	2
48278	2
48279	2
48280	2
48281	2
48282	2
48283	2
48284	2
48285	2
48286	2
48287	2
48288	2
48289	2
48290	2
48291	2
48292	2
48293	2
48294	2
48295	2
48296	2
48297	2
48298	2
48299	2
48300	2
48301	2
48302	2
48303	2
48304	2
48305	2
48306	2
48307	2
48308	2
48309	2
48310	2
48311	2
48312	2
48313	2
48314	2
48315	2
48316	2
48317	2
48318	2
48319	2
48320	2
48321	2
48322	2
48323	2
48324	2
48325	2
48326	2
48327	2
48328	2
48329	2
48330	2
48331	2
48332	2
48333	2
48334	2
48335	2
48336	2
48337	2
48338	2
48339	2
48340	2
48341	2
48342	2
48343	2
48344	2
48345	2
48346	2
48347	2
48348	2
48349	2
48350	2
48351	2
48352	2
48353	2
48354	2
48355	2
48356	2
48357	2
48358	2
48359	2
48360	2
48361	2
48362	2
48363	2
48364	2
48365	2
48366	2
48367	2
48368	2
48369	2
48370	2
48371	2
48372	2
48373	2
48374	2
48375	2
48376	2
48377	2
48378	2
48379	2
48380	2
48381	2
48382	2
48383	2
48384	2
48385	2
48386	2
48387	2
48388	2
48389	2
48390	2
48391	2
48392	2
48393	2
48394	2
48395	2
48396	2
48397	2
48398	2
48399	2
48400	2
48401	2
48402	2
48403	2
48404	2
48405	2
48406	2
48407	2
48408	2
48409	2
48410	2
48411	2
48412	2
48413	2
48414	2
48415	2
48416	2
48417	2
48418	2
48419	2
48420	2
48421	2
48422	2
48423	2
48424	2
48425	2
48426	2
48427	2
48428	2
48429	2
48430	2
48431	2
48432	2
48433	2
48434	2
48435	2
48436	2
48437	2
48438	2
48439	2
48440	2
48441	2
48442	2
48443	2
48444	2
48445	2
48446	2
48447	2
48448	2
48449	2
48450	2
48451	2
48452	2
48453	2
48454	2
48455	2
48456	2
48457	2
48458	2
48459	2
48460	2
48461	2
48462	2
48463	2
48464	2
48465	2
48466	2
48467	2
48468	2
48469	2
48470	2
48471	2
48472	2
48473	2
48474	2
48475	2
48476	2
48477	2
48478	2
48479	2
48480	2
48481	2
48482	2
48483	2
48484	2
48485	2
48486	2
48487	2
48488	2
48489	2
48490	2
48491	2
48492	2
48493	2
48494	2
48495	2
48496	2
48497	2
48498	2
48499	2
48500	2
48501	2
48502	2
48503	2
48504	2
48505	2
48506	2
48507	2
48508	2
48509	2
48510	2
48511	2
48512	2
48513	2
48514	2
48515	2
48516	2
48517	2
48518	2
48519	2
48520	2
48521	2
48522	2
48523	2
48524	2
48525	2
48526	2
48527	2
48528	2
48529	2
48530	2
48531	2
48532	2
48533	2
48534	2
48535	2
48536	2
48537	2
48538	2
48539	2
48540	2
48541	2
48542	2
48543	2
48544	2
48545	2
48546	2
48547	2
48548	2
48549	2
48550	2
48551	2
48552	2
48553	2
48554	2
48555	2
48556	2
48557	2
48558	2
48559	2
48560	2
48561	2
48562	2
48563	2
48564	2
48565	2
48566	2
48567	2
48568	2
48569	2
48570	2
48571	2
48572	2
48573	2
48574	2
48575	2
48576	2
48577	2
48578	2
48579	2
48580	2
48581	2
48582	2
48583	2
48584	2
48585	2
48586	2
48587	2
48588	2
48589	2
48590	2
48591	2
48592	2
48593	2
48594	2
48595	2
48596	2
48597	2
48598	2
48599	2
48600	2
48601	2
48602	2
48603	2
48604	2
48605	2
48606	2
48607	2
48608	2
48609	2
48610	2
48611	2
48612	2
48613	2
48614	2
48615	2
48616	2
48617	2
48618	2
48619	2
48620	2
48621	2
48622	2
48623	2
48624	2
48625	2
48626	2
48627	2
48628	2
48629	2
48630	2
48631	2
48632	2
48633	2
48634	2
48635	2
48636	2
48637	2
48638	2
48639	2
48640	2
48641	2
48642	2
48643	2
48644	2
48645	2
48646	2
48647	2
48648	2
48649	2
48650	2
48651	2
48652	2
48653	2
48654	2
48655	2
48656	2
48657	2
48658	2
48659	2
48660	2
48661	2
48662	2
48663	2
48664	2
48665	2
48666	2
48667	2
48668	2
48669	2
48670	2
48671	2
48672	2
48673	2
48674	2
48675	2
48676	2
48677	2
48678	2
48679	2
48680	2
48681	2
48682	2
48683	2
48684	2
48685	2
48686	2
48687	2
48688	2
48689	2
48690	2
48691	2
48692	2
48693	2
48694	2
48695	2
48696	2
48697	2
48698	2
48699	2
48700	2
48701	2
48702	2
48703	2
48704	2
48705	2
48706	2
48707	2
48708	2
48709	2
48710	2
48711	2
48712	2
48713	2
48714	2
48715	2
48716	2
48717	2
48718	2
48719	2
48720	2
48721	2
48722	2
48723	2
48724	2
48725	2
48726	2
48727	2
48728	2
48729	2
48730	2
48731	2
48732	2
48733	2
48734	2
48735	2
48736	2
48737	2
48738	2
48739	2
48740	2
48741	2
48742	2
48743	2
48744	2
48745	2
48746	2
48747	2
48748	2
48749	2
48750	2
48751	2
48752	2
48753	2
48754	2
48755	2
48756	2
48757	2
48758	2
48759	2
48760	2
48761	2
48762	2
48763	2
48764	2
48765	2
48766	2
48767	2
48768	2
48769	2
48770	2
48771	2
48772	2
48773	2
48774	2
48775	2
48776	2
48777	2
48778	2
48779	2
48780	2
48781	2
48782	2
48783	2
48784	2
48785	2
48786	2
48787	2
48788	2
48789	2
48790	2
48791	2
48792	2
48793	2
48794	2
48795	2
48796	2
48797	2
48798	2
48799	2
48800	2
48801	2
48802	2
48803	2
48804	2
48805	2
48806	2
48807	2
48808	2
48809	2
48810	2
48811	2
48812	2
48813	2
48814	2
48815	2
48816	2
48817	2
48818	2
48819	2
48820	2
48821	2
48822	2
48823	2
48824	2
48825	2
48826	2
48827	2
48828	2
48829	2
48830	2
48831	2
48832	2
48833	2
48834	2
48835	2
48836	2
48837	2
48838	2
48839	2
48840	2
48841	2
48842	2
48843	2
48844	2
48845	2
48846	2
48847	2
48848	2
48849	2
48850	2
48851	2
48852	2
48853	2
48854	2
48855	2
48856	2
48857	2
48858	2
48859	2
48860	2
48861	2
48862	2
48863	2
48864	2
48865	2
48866	2
48867	2
48868	2
48869	2
48870	2
48871	2
48872	2
48873	2
48874	2
48875	2
48876	2
48877	2
48878	2
48879	2
48880	2
48881	2
48882	2
48883	2
48884	2
48885	2
48886	2
48887	2
48888	2
48889	2
48890	2
48891	2
48892	2
48893	2
48894	2
48895	2
48896	2
48897	2
48898	2
48899	2
48900	2
48901	2
48902	2
48903	2
48904	2
48905	2
48906	2
48907	2
48908	2
48909	2
48910	2
48911	2
48912	2
48913	2
48914	2
48915	2
48916	2
48917	2
48918	2
48919	2
48920	2
48921	2
48922	2
48923	2
48924	2
48925	2
48926	2
48927	2
48928	2
48929	2
48930	2
48931	2
48932	2
48933	2
48934	2
48935	2
48936	2
48937	2
48938	2
48939	2
48940	2
48941	2
48942	2
48943	2
48944	2
48945	2
48946	2
48947	2
48948	2
48949	2
48950	2
48951	2
48952	2
48953	2
48954	2
48955	2
48956	2
48957	2
48958	2
48959	2
48960	2
48961	2
48962	2
48963	2
48964	2
48965	2
48966	2
48967	2
48968	2
48969	2
48970	2
48971	2
48972	2
48973	2
48974	2
48975	2
48976	2
48977	2
48978	2
48979	2
48980	2
48981	2
48982	2
48983	2
48984	2
48985	2
48986	2
48987	2
48988	2
48989	2
48990	2
48991	2
48992	2
48993	2
48994	2
48995	2
48996	2
48997	2
48998	2
48999	2
49000	2
49001	2
49002	2
49003	2
49004	2
49005	2
49006	2
49007	2
49008	2
49009	2
49010	2
49011	2
49012	2
49013	2
49014	2
49015	2
49016	2
49017	2
49018	2
49019	2
49020	2
49021	2
49022	2
49023	2
49024	2
49025	2
49026	2
49027	2
49028	2
49029	2
49030	2
49031	2
49032	2
49033	2
49034	2
49035	2
49036	2
49037	2
49038	2
49039	2
49040	2
49041	2
49042	2
49043	2
49044	2
49045	2
49046	2
49047	2
49048	2
49049	2
49050	2
49051	2
49052	2
49053	2
49054	2
49055	2
49056	2
49057	2
49058	2
49059	2
49060	2
49061	2
49062	2
49063	2
49064	2
49065	2
49066	2
49067	2
49068	2
49069	2
49070	2
49071	2
49072	2
49073	2
49074	2
49075	2
49076	2
49077	2
49078	2
49079	2
49080	2
49081	2
49082	2
49083	2
49084	2
49085	2
49086	2
49087	2
49088	2
49089	2
49090	2
49091	2
49092	2
49093	2
49094	2
49095	2
49096	2
49097	2
49098	2
49099	2
49100	2
49101	2
49102	2
49103	2
49104	2
49105	2
49106	2
49107	2
49108	2
49109	2
49110	2
49111	2
49112	2
49113	2
49114	2
49115	2
49116	2
49117	2
49118	2
49119	2
49120	2
49121	2
49122	2
49123	2
49124	2
49125	2
49126	2
49127	2
49128	2
49129	2
49130	2
49131	2
49132	2
49133	2
49134	2
49135	2
49136	2
49137	2
49138	2
49139	2
49140	2
49141	2
49142	2
49143	2
49144	2
49145	2
49146	2
49147	2
49148	2
49149	2
49150	2
49151	2
49152	2
49153	2
49154	2
49155	2
49156	2
49157	2
49158	2
49159	2
49160	2
49161	2
49162	2
49163	2
49164	2
49165	2
49166	2
49167	2
49168	2
49169	2
49170	2
49171	2
49172	2
49173	2
49174	2
49175	2
49176	2
49177	2
49178	2
49179	2
49180	2
49181	2
49182	2
49183	2
49184	2
49185	2
49186	2
49187	2
49188	2
49189	2
49190	2
49191	2
49192	2
49193	2
49194	2
49195	2
49196	2
49197	2
49198	2
49199	2
49200	2
49201	2
49202	2
49203	2
49204	2
49205	2
49206	2
49207	2
49208	2
49209	2
49210	2
49211	2
49212	2
49213	2
49214	2
49215	2
49216	2
49217	2
49218	2
49219	2
49220	2
49221	2
49222	2
49223	2
49224	2
49225	2
49226	2
49227	2
49228	2
49229	2
49230	2
49231	2
49232	2
49233	2
49234	2
49235	2
49236	2
49237	2
49238	2
49239	2
49240	2
49241	2
49242	2
49243	2
49244	2
49245	2
49246	2
49247	2
49248	2
49249	2
49250	2
49251	2
49252	2
49253	2
49254	2
49255	2
49256	2
49257	2
49258	2
49259	2
49260	2
49261	2
49262	2
49263	2
49264	2
49265	2
49266	2
49267	2
49268	2
49269	2
49270	2
49271	2
49272	2
49273	2
49274	2
49275	2
49276	2
49277	2
49278	2
49279	2
49280	2
49281	2
49282	2
49283	2
49284	2
49285	2
49286	2
49287	2
49288	2
49289	2
49290	2
49291	2
49292	2
49293	2
49294	2
49295	2
49296	2
49297	2
49298	2
49299	2
49300	2
49301	2
49302	2
49303	2
49304	2
49305	2
49306	2
49307	2
49308	2
49309	2
49310	2
49311	2
49312	2
49313	2
49314	2
49315	2
49316	2
49317	2
49318	2
49319	2
49320	2
49321	2
49322	2
49323	2
49324	2
49325	2
49326	2
49327	2
49328	2
49329	2
49330	2
49331	2
49332	2
49333	2
49334	2
49335	2
49336	2
49337	2
49338	2
49339	2
49340	2
49341	2
49342	2
49343	2
49344	2
49345	2
49346	2
49347	2
49348	2
49349	2
49350	2
49351	2
49352	2
49353	2
49354	2
49355	2
49356	2
49357	2
49358	2
49359	2
49360	2
49361	2
49362	2
49363	2
49364	2
49365	2
49366	2
49367	2
49368	2
49369	2
49370	2
49371	2
49372	2
49373	2
49374	2
49375	2
49376	2
49377	2
49378	2
49379	2
49380	2
49381	2
49382	2
49383	2
49384	2
49385	2
49386	2
49387	2
49388	2
49389	2
49390	2
49391	2
49392	2
49393	2
49394	2
49395	2
49396	2
49397	2
49398	2
49399	2
49400	2
49401	2
49402	2
49403	2
49404	2
49405	2
49406	2
49407	2
49408	2
49409	2
49410	2
49411	2
49412	2
49413	2
49414	2
49415	2
49416	2
49417	2
49418	2
49419	2
49420	2
49421	2
49422	2
49423	2
49424	2
49425	2
49426	2
49427	2
49428	2
49429	2
49430	2
49431	2
49432	2
49433	2
49434	2
49435	2
49436	2
49437	2
49438	2
49439	2
49440	2
49441	2
49442	2
49443	2
49444	2
49445	2
49446	2
49447	2
49448	2
49449	2
49450	2
49451	2
49452	2
49453	2
49454	2
49455	2
49456	2
49457	2
49458	2
49459	2
49460	2
49461	2
49462	2
49463	2
49464	2
49465	2
49466	2
49467	2
49468	2
49469	2
49470	2
49471	2
49472	2
49473	2
49474	2
49475	2
49476	2
49477	2
49478	2
49479	2
49480	2
49481	2
49482	2
49483	2
49484	2
49485	2
49486	2
49487	2
49488	2
49489	2
49490	2
49491	2
49492	2
49493	2
49494	2
49495	2
49496	2
49497	2
49498	2
49499	2
49500	2
49501	2
49502	2
49503	2
49504	2
49505	2
49506	2
49507	2
49508	2
49509	2
49510	2
49511	2
49512	2
49513	2
49514	2
49515	2
49516	2
49517	2
49518	2
49519	2
49520	2
49521	2
49522	2
49523	2
49524	2
49525	2
49526	2
49527	2
49528	2
49529	2
49530	2
49531	2
49532	2
49533	2
49534	2
49535	2
49536	2
49537	2
49538	2
49539	2
49540	2
49541	2
49542	2
49543	2
49544	2
49545	2
49546	2
49547	2
49548	2
49549	2
49550	2
49551	2
49552	2
49553	2
49554	2
49555	2
49556	2
49557	2
49558	2
49559	2
49560	2
49561	2
49562	2
49563	2
49564	2
49565	2
49566	2
49567	2
49568	2
49569	2
49570	2
49571	2
49572	2
49573	2
49574	2
49575	2
49576	2
49577	2
49578	2
49579	2
49580	2
49581	2
49582	2
49583	2
49584	2
49585	2
49586	2
49587	2
49588	2
49589	2
49590	2
49591	2
49592	2
49593	2
49594	2
49595	2
49596	2
49597	2
49598	2
49599	2
49600	2
49601	2
49602	2
49603	2
49604	2
49605	2
49606	2
49607	2
49608	2
49609	2
49610	2
49611	2
49612	2
49613	2
49614	2
49615	2
49616	2
49617	2
49618	2
49619	2
49620	2
49621	2
49622	2
49623	2
49624	2
49625	2
49626	2
49627	2
49628	2
49629	2
49630	2
49631	2
49632	2
49633	2
49634	2
49635	2
49636	2
49637	2
49638	2
49639	2
49640	2
49641	2
49642	2
49643	2
49644	2
49645	2
49646	2
49647	2
49648	2
49649	2
49650	2
49651	2
49652	2
49653	2
49654	2
49655	2
49656	2
49657	2
49658	2
49659	2
49660	2
49661	2
49662	2
49663	2
49664	2
49665	2
49666	2
49667	2
49668	2
49669	2
49670	2
49671	2
49672	2
49673	2
49674	2
49675	2
49676	2
49677	2
49678	2
49679	2
49680	2
49681	2
49682	2
49683	2
49684	2
49685	2
49686	2
49687	2
49688	2
49689	2
49690	2
49691	2
49692	2
49693	2
49694	2
49695	2
49696	2
49697	2
49698	2
49699	2
49700	2
49701	2
49702	2
49703	2
49704	2
49705	2
49706	2
49707	2
49708	2
49709	2
49710	2
49711	2
49712	2
49713	2
49714	2
49715	2
49716	2
49717	2
49718	2
49719	2
49720	2
49721	2
49722	2
49723	2
49724	2
49725	2
49726	2
49727	2
49728	2
49729	2
49730	2
49731	2
49732	2
49733	2
49734	2
49735	2
49736	2
49737	2
49738	2
49739	2
49740	2
49741	2
49742	2
49743	2
49744	2
49745	2
49746	2
49747	2
49748	2
49749	2
49750	2
49751	2
49752	2
49753	2
49754	2
49755	2
49756	2
49757	2
49758	2
49759	2
49760	2
49761	2
49762	2
49763	2
49764	2
49765	2
49766	2
49767	2
49768	2
49769	2
49770	2
49771	2
49772	2
49773	2
49774	2
49775	2
49776	2
49777	2
49778	2
49779	2
49780	2
49781	2
49782	2
49783	2
49784	2
49785	2
49786	2
49787	2
49788	2
49789	2
49790	2
49791	2
49792	2
49793	2
49794	2
49795	2
49796	2
49797	2
49798	2
49799	2
49800	2
49801	2
49802	2
49803	2
49804	2
49805	2
49806	2
49807	2
49808	2
49809	2
49810	2
49811	2
49812	2
49813	2
49814	2
49815	2
49816	2
49817	2
49818	2
49819	2
49820	2
49821	2
49822	2
49823	2
49824	2
49825	2
49826	2
49827	2
49828	2
49829	2
49830	2
49831	2
49832	2
49833	2
49834	2
49835	2
49836	2
49837	2
49838	2
49839	2
49840	2
49841	2
49842	2
49843	2
49844	2
49845	2
49846	2
49847	2
49848	2
49849	2
49850	2
49851	2
49852	2
49853	2
49854	2
49855	2
49856	2
49857	2
49858	2
49859	2
49860	2
49861	2
49862	2
49863	2
49864	2
49865	2
49866	2
49867	2
49868	2
49869	2
49870	2
49871	2
49872	2
49873	2
49874	2
49875	2
49876	2
49877	2
49878	2
49879	2
49880	2
49881	2
49882	2
49883	2
49884	2
49885	2
49886	2
49887	2
49888	2
49889	2
49890	2
49891	2
49892	2
49893	2
49894	2
49895	2
49896	2
49897	2
49898	2
49899	2
49900	2
49901	2
49902	2
49903	2
49904	2
49905	2
49906	2
49907	2
49908	2
49909	2
49910	2
49911	2
49912	2
49913	2
49914	2
49915	2
49916	2
49917	2
49918	2
49919	2
49920	2
49921	2
49922	2
49923	2
49924	2
49925	2
49926	2
49927	2
49928	2
49929	2
49930	2
49931	2
49932	2
49933	2
49934	2
49935	2
49936	2
49937	2
49938	2
49939	2
49940	2
49941	2
49942	2
49943	2
49944	2
49945	2
49946	2
49947	2
49948	2
49949	2
49950	2
49951	2
49952	2
49953	2
49954	2
49955	2
49956	2
49957	2
49958	2
49959	2
49960	2
49961	2
49962	2
49963	2
49964	2
49965	2
49966	2
49967	2
49968	2
49969	2
49970	2
49971	2
49972	2
49973	2
49974	2
49975	2
49976	2
49977	2
49978	2
49979	2
49980	2
49981	2
49982	2
49983	2
49984	2
49985	2
49986	2
49987	2
49988	2
49989	2
49990	2
49991	2
49992	2
49993	2
49994	2
49995	2
49996	2
49997	2
49998	2
49999	2
50000	2
50001	2
50002	2
50003	2
50004	2
50005	2
50006	2
50007	2
50008	2
50009	2
50010	2
50011	2
50012	2
50013	2
50014	2
50015	2
50016	2
50017	2
50018	2
50019	2
50020	2
50021	2
50022	2
50023	2
50024	2
50025	2
50026	2
50027	2
50028	2
50029	2
50030	2
50031	2
50032	2
50033	2
50034	2
50035	2
50036	2
50037	2
50038	2
50039	2
50040	2
50041	2
50042	2
50043	2
50044	2
50045	2
50046	2
50047	2
50048	2
50049	2
50050	2
50051	2
50052	2
50053	2
50054	2
50055	2
50056	2
50057	2
50058	2
50059	2
50060	2
50061	2
50062	2
50063	2
50064	2
50065	2
50066	2
50067	2
50068	2
50069	2
50070	2
50071	2
50072	2
50073	2
50074	2
50075	2
50076	2
50077	2
50078	2
50079	2
50080	2
50081	2
50082	2
50083	2
50084	2
50085	2
50086	2
50087	2
50088	2
50089	2
50090	2
50091	2
50092	2
50093	2
50094	2
50095	2
50096	2
50097	2
50098	2
50099	2
50100	2
50101	2
50102	2
50103	2
50104	2
50105	2
50106	2
50107	2
50108	2
50109	2
50110	2
50111	2
50112	2
50113	2
50114	2
50115	2
50116	2
50117	2
50118	2
50119	2
50120	2
50121	2
50122	2
50123	2
50124	2
50125	2
50126	2
50127	2
50128	2
50129	2
50130	2
50131	2
50132	2
50133	2
50134	2
50135	2
50136	2
50137	2
50138	2
50139	2
50140	2
50141	2
50142	2
50143	2
50144	2
50145	2
50146	2
50147	2
50148	2
50149	2
50150	2
50151	2
50152	2
50153	2
50154	2
50155	2
50156	2
50157	2
50158	2
50159	2
50160	2
50161	2
50162	2
50163	2
50164	2
50165	2
50166	2
50167	2
50168	2
50169	2
50170	2
50171	2
50172	2
50173	2
50174	2
50175	2
50176	2
50177	2
50178	2
50179	2
50180	2
50181	2
50182	2
50183	2
50184	2
50185	2
50186	2
50187	2
50188	2
50189	2
50190	2
50191	2
50192	2
50193	2
50194	2
50195	2
50196	2
50197	2
50198	2
50199	2
50200	2
50201	2
50202	2
50203	2
50204	2
50205	2
50206	2
50207	2
50208	2
50209	2
50210	2
50211	2
50212	2
50213	2
50214	2
50215	2
50216	2
50217	2
50218	2
50219	2
50220	2
50221	2
50222	2
50223	2
50224	2
50225	2
50226	2
50227	2
50228	2
50229	2
50230	2
50231	2
50232	2
50233	2
50234	2
50235	2
50236	2
50237	2
50238	2
50239	2
50240	2
50241	2
50242	2
50243	2
50244	2
50245	2
50246	2
50247	2
50248	2
50249	2
50250	2
50251	2
50252	2
50253	2
50254	2
50255	2
50256	2
50257	2
50258	2
50259	2
50260	2
50261	2
50262	2
50263	2
50264	2
50265	2
50266	2
50267	2
50268	2
50269	2
50270	2
50271	2
50272	2
50273	2
50274	2
50275	2
50276	2
50277	2
50278	2
50279	2
50280	2
50281	2
50282	2
50283	2
50284	2
50285	2
50286	2
50287	2
50288	2
50289	2
50290	2
50291	2
50292	2
50293	2
50294	2
50295	2
50296	2
50297	2
50298	2
50299	2
